Date,competition,home_team,home_goals,home_points,away_team,away_goals,away_points,home_prob,draw_prob,away_prob,home_elo,away_elo
2018-06-24,Leinster GAA Football Senior Championship,dublin,1,25,laois,0,10,0.765239645463404,0,0.23476035453659605,1817,1612
2018-06-24,Ulster GAA Football Senior Championship,donegal,2,18,fermanagh,0,12,0.5141953012691184,0.07692307692307693,0.40888162180780463,1567,1528
2018-06-30,GAA Football All-Ireland Senior Championship,leitrim,0,9,monaghan,1,19,0.20018954049372015,0.08333333333333333,0.7164771261729466,1443,1664
2018-06-30,GAA Football All-Ireland Senior Championship,armagh,2,16,clare,1,15,0.6120207980464101,0.07792207792207792,0.310057124031512,1617,1499
2018-06-30,GAA Football All-Ireland Senior Championship,cavan,1,12,tyrone,0,18,0.2930184726743851,0.09615384615384616,0.6108276811717688,1538,1666
2018-06-30,GAA Football All-Ireland Senior Championship,kildare,0,21,mayo,0,19,0.2937928623373555,0.15584415584415584,0.5503629818184886,1500,1609
2018-07-07,GAA Football All-Ireland Senior Championship,roscommon,2,22,armagh,1,19,0.39762971930711466,0.08771929824561403,0.5146509824472714,1585,1630
2018-07-07,GAA Football All-Ireland Senior Championship,cork,0,13,tyrone,3,20,0.2505400248701588,0.04878048780487805,0.7006794873249631,1499,1677
2018-07-07,GAA Football All-Ireland Senior Championship,tipperary,0,18,kildare,3,20,0.430190497128285,0.11875,0.45105950287171503,1514,1522
2018-07-08,GAA Football All-Ireland Senior Championship,laois,1,11,monaghan,0,19,0.3683570073927058,0.04819277108433735,0.5834502215229569,1597,1676
2018-07-14,GAA Football All-Ireland Senior Championship,tyrone,4,24,roscommon,2,12,0.5811176540573931,0.061855670103092786,0.3570266758395141,1694,1609
2018-07-14,GAA Football All-Ireland Senior Championship,dublin,2,15,donegal,0,16,0.8006116759299737,0,0.19938832407002627,1833,1591
2018-07-15,GAA Football All-Ireland Senior Championship,kildare,1,10,monaghan,0,15,0.27373293631992324,0.09615384615384616,0.6301132175262305,1547,1692
2018-07-15,GAA Football All-Ireland Senior Championship,kerry,1,10,galway,1,13,0.39863241440493347,0.04819277108433735,0.5531748145107291,1660,1717
2018-07-21,GAA Football All-Ireland Senior Championship,roscommon,0,13,donegal,0,20,0.44138426661685953,0.11875,0.4398657333831405,1584,1583
2018-07-21,GAA Football All-Ireland Senior Championship,tyrone,0,14,dublin,1,14,0.27969347267075556,0.15584415584415584,0.5644623714850885,1719,1841
2018-07-22,GAA Football All-Ireland Senior Championship,kildare,0,16,galway,0,19,0.23358016169958393,0.04878048780487805,0.717639350495538,1537,1732
2018-07-22,GAA Football All-Ireland Senior Championship,monaghan,1,17,kerry,1,17,0.5460191067486257,0.061855670103092786,0.3921252231482815,1702,1645
2018-08-04,GAA Football All-Ireland Senior Championship,kerry,3,25,kildare,2,16,0.6133088150557379,0.07792207792207792,0.30876910702218424,1647,1528
2018-08-04,GAA Football All-Ireland Senior Championship,galway,0,8,monaghan,0,16,0.5155662395179393,0.07692307692307693,0.4075106835589837,1741,1700
2018-08-05,GAA Football All-Ireland Senior Championship,donegal,1,13,tyrone,2,17,0.30217169906245844,0.15584415584415584,0.5419841450933858,1605,1707
2018-08-05,GAA Football All-Ireland Senior Championship,dublin,4,24,roscommon,2,16,0.7819602365191699,0.07142857142857142,0.1466111920522587,1853,1562
2018-08-11,GAA Football All-Ireland Senior Championship,dublin,1,24,galway,2,12,0.6135823305581813,0.12307692307692308,0.26334074636489563,1862,1715
2018-08-12,GAA Football All-Ireland Senior Championship,monaghan,0,15,tyrone,1,13,0.44421256016856026,0.11875,0.4370374398314397,1725,1723
2018-09-02,GAA Football All-Ireland Senior Championship,dublin,2,17,tyrone,1,14,0.6034908311794803,0.12307692307692308,0.27343224574359654,1876,1739
2019-01-26,Allianz Football League Roinn 1,mayo,1,8,roscommon,1,7,0.5061220026427388,0.07692307692307693,0.41695492043418425,1586,1553
2019-01-26,Allianz Football League Roinn 3,down,1,12,laois,2,15,0.2679268330057806,0.09615384615384616,0.6359193208403733,1431,1581
2019-01-26,Allianz Football League Roinn 4,waterford,0,9,wicklow,1,7,0.4449028092445323,0.11875,0.4363471907554677,1327,1324
2019-01-27,Allianz Football League Roinn 1,monaghan,2,13,dublin,1,13,0.2490565167435846,0.04878048780487805,0.7021629954515373,1709,1889
2019-01-27,Allianz Football League Roinn 1,kerry,0,11,tyrone,0,7,0.39398393342925697,0.04819277108433735,0.5578232954864056,1665,1726
2019-01-27,Allianz Football League Roinn 1,galway,0,13,cavan,0,11,0.7315009085321018,0,0.2684990914678982,1701,1526
2019-01-27,Allianz Football League Roinn 2,clare,0,13,donegal,0,16,0.30033794076849496,0.15584415584415584,0.5438179033873491,1487,1590
2019-01-27,Allianz Football League Roinn 2,kildare,0,14,armagh,1,11,0.30763844202710244,0.15584415584415584,0.5365174021287418,1510,1607
2019-01-27,Allianz Football League Roinn 2,fermanagh,0,8,cork,1,5,0.48979799000942875,0.07692307692307693,0.4332789330674943,1504,1482
2019-01-27,Allianz Football League Roinn 2,meath,0,15,tipperary,1,8,0.4597768655264012,0.11875,0.4214731344735988,1503,1488
2019-01-27,Allianz Football League Roinn 3,carlow,1,11,sligo,0,7,0.5886536371070046,0.07792207792207792,0.33342428497091753,1544,1445
2019-01-27,Allianz Football League Roinn 3,offaly,0,12,westmeath,0,13,0.3102932729024765,0.15584415584415584,0.5338625712533677,1405,1499
2019-01-27,Allianz Football League Roinn 3,louth,0,9,longford,1,8,0.267960241571723,0.09615384615384616,0.6358859122744308,1334,1484
2019-01-27,Allianz Football League Roinn 4,antrim,1,9,derry,1,10,0.5147167599452571,0.07692307692307693,0.40836016313166595,1413,1373
2019-01-27,Allianz Football League Roinn 4,london,0,10,limerick,0,11,0.40905399597291164,0.08771929824561403,0.5032267057814743,1287,1323
2019-01-27,Allianz Football League Roinn 4,leitrim,3,15,wexford,0,11,0.5876730474464329,0.07792207792207792,0.3344048746314892,1431,1333
2019-02-02,Allianz Football League Roinn 1,dublin,1,15,galway,0,7,0.620134024642847,0.12307692307692308,0.2567890522802299,1863,1710
2019-02-02,Allianz Football League Roinn 2,donegal,1,13,meath,0,14,0.5765730602135947,0.061855670103092786,0.36157126968331255,1602,1521
2019-02-02,Allianz Football League Roinn 3,westmeath,1,10,carlow,2,7,0.3923124641674513,0.08771929824561403,0.5199682375869347,1511,1560
2019-02-02,Allianz Football League Roinn 3,laois,1,9,louth,3,8,0.7664579043297026,0.07142857142857142,0.16211352424172595,1594,1324
2019-02-03,Allianz Football League Roinn 1,cavan,0,13,kerry,0,16,0.25957551969221215,0.04878048780487805,0.6916439925029098,1517,1688
2019-02-03,Allianz Football League Roinn 1,roscommon,1,12,monaghan,0,13,0.23093559105321487,0.04878048780487805,0.7202839211419071,1538,1736
2019-02-03,Allianz Football League Roinn 1,tyrone,0,10,mayo,2,13,0.5932660311158112,0.07792207792207792,0.3288118909621109,1703,1601
2019-02-03,Allianz Football League Roinn 2,cork,0,10,kildare,1,10,0.41600590777600877,0.08771929824561403,0.4962747939783772,1483,1514
2019-02-03,Allianz Football League Roinn 2,armagh,1,13,clare,2,10,0.5938739653808593,0.12307692307692308,0.2830491115422175,1602,1474
2019-02-03,Allianz Football League Roinn 2,tipperary,2,5,fermanagh,2,5,0.4131624069676494,0.08771929824561403,0.4991182947867365,1470,1503
2019-02-03,Allianz Football League Roinn 3,longford,1,6,offaly,0,9,0.5916511457227436,0.07792207792207792,0.3304267763551785,1494,1393
2019-02-03,Allianz Football League Roinn 3,sligo,1,10,down,1,12,0.453853229049989,0.11875,0.42739677095001105,1429,1419
2019-02-03,Allianz Football League Roinn 4,derry,0,19,london,1,9,0.6124500747726661,0.07792207792207792,0.309627847305256,1391,1272
2019-02-03,Allianz Football League Roinn 4,limerick,1,13,waterford,0,10,0.49609632845326673,0.07692307692307693,0.42698059462365634,1337,1311
2019-02-03,Allianz Football League Roinn 4,wexford,1,10,antrim,0,9,0.36422740494724265,0.04819277108433735,0.58757982396842,1312,1395
2019-02-03,Allianz Football League Roinn 4,wicklow,1,12,leitrim,1,16,0.29170826096595665,0.15584415584415584,0.5524475831898875,1340,1451
2019-02-09,Allianz Football League Roinn 1,kerry,1,18,dublin,2,14,0.2483903359942478,0.04878048780487805,0.7028291762008742,1697,1878
2019-02-09,Allianz Football League Roinn 1,mayo,1,13,cavan,0,11,0.619287507746747,0.07792207792207792,0.30279041433117504,1632,1507
2019-02-09,Allianz Football League Roinn 2,fermanagh,0,8,kildare,0,6,0.4181345656085742,0.08771929824561403,0.4941461361458117,1501,1530
2019-02-09,Allianz Football League Roinn 3,down,0,10,westmeath,0,9,0.3725819070157307,0.04819277108433735,0.5792253218999319,1436,1513
2019-02-10,Allianz Football League Roinn 1,roscommon,1,10,tyrone,1,10,0.2944281468349563,0.15584415584415584,0.549727697320888,1564,1673
2019-02-10,Allianz Football League Roinn 1,monaghan,0,11,galway,1,9,0.4605700550912715,0.11875,0.42067994490872845,1710,1694
2019-02-10,Allianz Football League Roinn 2,clare,3,13,cork,1,10,0.45600523793770725,0.11875,0.4252447620622927,1479,1467
2019-02-10,Allianz Football League Roinn 2,tipperary,3,9,donegal,0,13,0.27441731907412586,0.09615384615384616,0.6294288347720279,1471,1616
2019-02-10,Allianz Football League Roinn 2,meath,2,13,armagh,0,13,0.3164547278064758,0.15584415584415584,0.5277011163493683,1508,1597
2019-02-10,Allianz Football League Roinn 3,laois,2,18,sligo,2,10,0.6158809386462912,0.12307692307692308,0.2610421382767857,1561,1411
2019-02-10,Allianz Football League Roinn 3,carlow,0,9,longford,1,11,0.5593084128888399,0.061855670103092786,0.3788359170080673,1557,1490
2019-02-10,Allianz Football League Roinn 3,offaly,2,8,louth,2,10,0.5148608737635235,0.07692307692307693,0.40821604931339955,1397,1357
2019-02-10,Allianz Football League Roinn 4,waterford,1,8,derry,2,13,0.2882770351516485,0.15584415584415584,0.5558788090041956,1292,1406
2019-02-10,Allianz Football League Roinn 4,london,2,10,wexford,0,8,0.37059900420389547,0.04819277108433735,0.5812082247117673,1258,1336
2019-02-10,Allianz Football League Roinn 4,leitrim,0,14,antrim,1,10,0.5804392650004476,0.07792207792207792,0.34163865707747443,1464,1372
2019-02-10,Allianz Football League Roinn 4,wicklow,2,8,limerick,1,6,0.4172626106220261,0.08771929824561403,0.4950180911323599,1327,1356
2019-02-23,Allianz Football League Roinn 1,dublin,1,12,mayo,0,7,0.7695890937233343,0,0.23041090627666572,1854,1645
2019-02-23,Allianz Football League Roinn 1,tyrone,1,16,monaghan,0,12,0.42277551621015885,0.08771929824561403,0.4895051855442272,1668,1693
2019-02-23,Allianz Football League Roinn 2,cork,1,9,meath,2,12,0.31419396606434713,0.15584415584415584,0.529961878091497,1444,1535
2019-02-23,Allianz Football League Roinn 4,limerick,0,11,leitrim,0,12,0.27788161875885053,0.09615384615384616,0.6259645350873034,1335,1476
2019-02-24,Allianz Football League Roinn 1,galway,1,10,kerry,0,14,0.4281344501786817,0.11875,0.4531155498213183,1711,1721
2019-02-24,Allianz Football League Roinn 1,cavan,3,13,roscommon,0,13,0.37570812553204624,0.04819277108433735,0.5760991033836164,1494,1569
2019-02-24,Allianz Football League Roinn 2,kildare,1,16,clare,0,13,0.45301288043888777,0.11875,0.42823711956111227,1512,1502
2019-02-24,Allianz Football League Roinn 2,armagh,1,15,tipperary,0,12,0.564473510346591,0.061855670103092786,0.37367081955031617,1571,1499
2019-02-24,Allianz Football League Roinn 2,donegal,0,10,fermanagh,0,13,0.5596405439562464,0.061855670103092786,0.37850378594066086,1588,1520
2019-02-24,Allianz Football League Roinn 3,longford,0,8,down,3,7,0.5467686862549259,0.061855670103092786,0.39137564364198124,1514,1455
2019-02-24,Allianz Football League Roinn 3,louth,5,16,sligo,0,16,0.42721377772023145,0.08771929824561403,0.4850669240341545,1376,1398
2019-02-24,Allianz Football League Roinn 3,westmeath,0,13,laois,0,10,0.36686320974979936,0.04819277108433735,0.5849440191658632,1493,1574
2019-02-24,Allianz Football League Roinn 3,offaly,0,15,carlow,1,9,0.2621692216471449,0.09615384615384616,0.6416769321990089,1378,1534
2019-02-24,Allianz Football League Roinn 4,antrim,1,13,london,1,8,0.5679936694563389,0.061855670103092786,0.3701506604405684,1360,1286
2019-02-24,Allianz Football League Roinn 4,wexford,0,12,waterford,4,5,0.5036862431286776,0.07692307692307693,0.41939067994824547,1308,1276
2019-02-24,Allianz Football League Roinn 4,derry,2,8,wicklow,0,9,0.5659954972104448,0.061855670103092786,0.3721488326864623,1421,1348
2019-03-02,Allianz Football League Roinn 1,tyrone,1,15,cavan,0,9,0.635575139396894,0.12307692307692308,0.24134793752618286,1692,1523
2019-03-02,Allianz Football League Roinn 1,mayo,0,12,galway,1,11,0.39279114553985284,0.04819277108433735,0.5590160833758098,1634,1696
2019-03-02,Allianz Football League Roinn 2,tipperary,0,12,cork,1,12,0.5418976018847638,0.061855670103092786,0.39624672801214345,1482,1428
2019-03-02,Allianz Football League Roinn 2,donegal,1,9,armagh,0,11,0.4281283206295192,0.08771929824561403,0.4841523811248668,1566,1588
2019-03-02,Allianz Football League Roinn 3,carlow,1,10,louth,0,12,0.590709819896906,0.07792207792207792,0.3313681021810161,1508,1408
2019-03-02,Allianz Football League Roinn 3,laois,0,14,longford,0,12,0.5562731789070261,0.061855670103092786,0.38187115098988106,1552,1487
2019-03-02,Allianz Football League Roinn 3,down,2,12,offaly,0,10,0.5735141083356565,0.061855670103092786,0.3646302215612507,1482,1404
2019-03-02,Allianz Football League Roinn 4,waterford,1,9,antrim,1,8,0.3706056338283424,0.04819277108433735,0.5812015950873203,1298,1376
2019-03-02,Allianz Football League Roinn 4,limerick,1,5,derry,0,13,0.2902463671547544,0.15584415584415584,0.5539094770010898,1325,1437
2019-03-02,Allianz Football League Roinn 4,wicklow,0,9,wexford,0,12,0.5233215161351149,0.07692307692307693,0.39975540694180817,1333,1286
2019-03-03,Allianz Football League Roinn 1,roscommon,1,12,dublin,2,14,0.133133566311291,0,0.866866433688709,1540,1865
2019-03-03,Allianz Football League Roinn 1,kerry,0,17,monaghan,0,13,0.5580570517486572,0.061855670103092786,0.38008727814825005,1737,1670
2019-03-03,Allianz Football League Roinn 2,meath,1,9,kildare,1,8,0.48518225393902353,0.07692307692307693,0.43789466913789954,1550,1532
2019-03-03,Allianz Football League Roinn 2,fermanagh,0,12,clare,0,9,0.5485909855536527,0.061855670103092786,0.38955334434325445,1541,1482
2019-03-03,Allianz Football League Roinn 3,sligo,1,10,westmeath,3,12,0.26865520486160893,0.09615384615384616,0.6351909489845449,1366,1515
2019-03-03,Allianz Football League Roinn 4,leitrim,1,9,london,0,7,0.7759494311463496,0,0.22405056885365038,1486,1270
2019-03-16,Allianz Football League Roinn 1,monaghan,0,14,cavan,1,8,0.6107341509949947,0.12307692307692308,0.26618892592808213,1654,1510
2019-03-16,Allianz Football League Roinn 1,galway,1,17,roscommon,1,10,0.7329888412516541,0,0.2670111587483459,1710,1534
2019-03-16,Allianz Football League Roinn 1,kerry,0,11,mayo,1,10,0.5971117894313758,0.12307692307692308,0.27981128749170114,1752,1620
2019-03-16,Allianz Football League Roinn 1,dublin,1,11,tyrone,1,14,0.6328618948943926,0.12307692307692308,0.24406118202868432,1870,1705
2019-03-16,Allianz Football League Roinn 2,cork,1,12,donegal,1,19,0.28541589199925294,0.09615384615384616,0.618430261846901,1449,1583
2019-03-16,Allianz Football League Roinn 2,kildare,1,11,tipperary,2,7,0.5433755854712918,0.061855670103092786,0.39476874442561544,1517,1462
2019-03-16,Allianz Football League Roinn 2,armagh,1,9,fermanagh,0,6,0.4588981953121094,0.11875,0.4223518046878906,1571,1556
2019-03-16,Allianz Football League Roinn 3,offaly,0,15,laois,2,12,0.24889546351363384,0.04878048780487805,0.702324048681488,1386,1566
2019-03-16,Allianz Football League Roinn 3,longford,2,15,sligo,0,14,0.6151335497976606,0.07792207792207792,0.3069443722802615,1473,1352
2019-03-16,Allianz Football League Roinn 3,carlow,1,11,down,0,15,0.48718041361197895,0.07692307692307693,0.4358965094649441,1519,1500
2019-03-16,Allianz Football League Roinn 4,london,0,7,waterford,2,9,0.39947176275196966,0.04819277108433735,0.552335466163693,1261,1317
2019-03-16,Allianz Football League Roinn 4,antrim,2,15,wicklow,0,10,0.5197852660432487,0.07692307692307693,0.4032916570336744,1356,1312
2019-03-16,Allianz Football League Roinn 4,wexford,0,14,limerick,1,10,0.4343711130010591,0.11875,0.44687888699894085,1306,1311
2019-03-16,Allianz Football League Roinn 4,derry,2,16,leitrim,1,12,0.3990781329749685,0.08771929824561403,0.5132025687794174,1451,1495
2019-03-17,Allianz Football League Roinn 2,clare,1,7,meath,1,12,0.30548580200884,0.15584415584415584,0.5386700421470041,1467,1565
2019-03-23,Allianz Football League Roinn 4,leitrim,1,20,waterford,2,9,0.5989706010274213,0.12307692307692308,0.2779524758956557,1470,1336
2019-03-23,Allianz Football League Roinn 4,derry,3,21,wexford,4,16,0.6202053394944153,0.12307692307692308,0.25671773742866166,1476,1322
2019-03-24,Allianz Football League Roinn 1,cavan,1,10,dublin,1,16,0.12062068862782434,0,0.8793793113721756,1499,1844
2019-03-24,Allianz Football League Roinn 1,tyrone,3,15,galway,1,14,0.4525400887295904,0.11875,0.42870991127040964,1731,1721
2019-03-24,Allianz Football League Roinn 1,roscommon,0,13,kerry,2,17,0.2222633488750163,0.04878048780487805,0.7289561633201057,1522,1729
2019-03-24,Allianz Football League Roinn 1,mayo,3,15,monaghan,1,18,0.4273696095849192,0.08771929824561403,0.4849110921694668,1643,1665
2019-03-24,Allianz Football League Roinn 2,tipperary,1,19,clare,3,15,0.4353808819381123,0.11875,0.4458691180618878,1448,1452
2019-03-24,Allianz Football League Roinn 2,meath,2,12,fermanagh,0,11,0.5193739821029306,0.07692307692307693,0.4037029409739925,1580,1536
2019-03-24,Allianz Football League Roinn 2,armagh,1,14,cork,3,9,0.6228256850690722,0.12307692307692308,0.2540973918540047,1591,1435
2019-03-24,Allianz Football League Roinn 2,donegal,1,20,kildare,0,10,0.5577202876154432,0.061855670103092786,0.3804240422814639,1597,1531
2019-03-24,Allianz Football League Roinn 3,sligo,1,10,offaly,1,11,0.4053975753314476,0.08771929824561403,0.5068831264229383,1338,1376
2019-03-24,Allianz Football League Roinn 3,westmeath,1,14,longford,1,10,0.5163002586354957,0.07692307692307693,0.4067766644414274,1529,1488
2019-03-24,Allianz Football League Roinn 3,down,1,6,louth,0,10,0.615401767662016,0.07792207792207792,0.30667615441590607,1517,1396
2019-03-24,Allianz Football League Roinn 3,laois,1,15,carlow,1,12,0.5658939079234373,0.061855670103092786,0.37225042197346997,1575,1503
2019-03-24,Allianz Football League Roinn 4,wicklow,0,8,london,0,6,0.5247404954948742,0.07692307692307693,0.3983364275820489,1289,1242
2019-03-24,Allianz Football League Roinn 4,limerick,1,11,antrim,2,12,0.3629480344410521,0.04819277108433735,0.5888591944746105,1295,1379
2019-03-30,Allianz Football League Roinn 2,donegal,1,17,meath,1,15,0.48905710459871277,0.07692307692307693,0.4340198184782103,1620,1599
2019-03-30,Allianz Football League Roinn 3,louth,2,7,westmeath,1,10,0.29222900861095236,0.09615384615384616,0.6116171452352015,1417,1546
2019-03-30,Allianz Football League Roinn 4,derry,0,20,leitrim,0,16,0.4421279389805562,0.11875,0.43912206101944384,1486,1484
2019-03-31,Allianz Football League Roinn 1,kerry,2,10,mayo,3,11,0.5725448141760181,0.061855670103092786,0.3655995157208891,1741,1663
2019-04-06,Allianz Football League Roinn 3,laois,0,13,westmeath,1,13,0.52649125668462,0.07692307692307693,0.396585666392303,1590,1540
2019-05-05,Connacht GAA Football Senior Championship,new_york,0,4,mayo,1,22,0.18166006915128635,0.08333333333333333,0.7350065975153803,1443,1686
2019-05-05,Connacht GAA Football Senior Championship,london,1,9,galway,0,16,0.06161221816628349,0,0.9383877818337165,1227,1700
2019-05-11,Leinster GAA Football Senior Championship,wicklow,1,10,kildare,0,15,0.22473799596952587,0.04878048780487805,0.726481516225596,1304,1508
2019-05-11,Munster GAA Football Senior Championship,tipperary,1,10,limerick,3,11,0.6178725424505459,0.12307692307692308,0.25905053447253096,1431,1280
2019-05-11,Munster GAA Football Senior Championship,clare,0,9,waterford,0,8,0.6139172088404953,0.12307692307692308,0.2630058680825816,1469,1322
2019-05-12,Leinster GAA Football Senior Championship,meath,1,13,offaly,0,14,0.7518501972216013,0,0.2481498027783987,1583,1391
2019-05-12,Leinster GAA Football Senior Championship,wexford,1,14,louth,0,22,0.2924732183113121,0.15584415584415584,0.551682625844532,1312,1423
2019-05-12,Ulster GAA Football Senior Championship,tyrone,1,19,derry,1,13,0.8062113190281173,0,0.19378868097188273,1752,1505
2019-05-18,Ulster GAA Football Senior Championship,cavan,1,13,monaghan,0,12,0.26587314632264686,0.09615384615384616,0.6379730075235069,1494,1646
2019-05-19,Connacht GAA Football Senior Championship,sligo,0,7,galway,3,11,0.10137746320491298,0,0.8986225367950871,1323,1702
2019-05-19,Ulster GAA Football Senior Championship,down,3,13,armagh,3,17,0.3782432044947765,0.04819277108433735,0.5735640244208862,1496,1568
2019-05-25,Connacht GAA Football Senior Championship,mayo,0,17,roscommon,2,12,0.7482574884382486,0,0.2517425115617514,1700,1511
2019-05-25,Leinster GAA Football Senior Championship,carlow,0,9,meath,2,18,0.3002447729206142,0.15584415584415584,0.54391107123523,1488,1592
2019-05-25,Leinster GAA Football Senior Championship,dublin,5,21,louth,0,10,0.813351248284029,0.1111111111111111,0.07553764060485986,1849,1437
2019-05-25,Ulster GAA Football Senior Championship,antrim,2,9,tyrone,2,23,0.10794631680144576,0,0.8920536831985543,1393,1760
2019-05-26,Leinster GAA Football Senior Championship,westmeath,0,10,laois,0,12,0.4302841258074987,0.11875,0.4509658741925012,1561,1569
2019-05-26,Leinster GAA Football Senior Championship,longford,3,15,kildare,1,21,0.39717096144217223,0.08771929824561403,0.5151097403122138,1471,1516
2019-05-26,Ulster GAA Football Senior Championship,fermanagh,0,9,donegal,0,15,0.2829336880335137,0.15584415584415584,0.5612221561223305,1517,1636
2019-06-01,Munster GAA Football Senior Championship,cork,3,18,limerick,0,6,0.6129103634470747,0.12307692307692308,0.2640127134760022,1458,1311
2019-06-01,Munster GAA Football Senior Championship,clare,0,12,kerry,1,15,0.18526370787369345,0.08333333333333333,0.7314029587929732,1479,1717
2019-06-02,Leinster GAA Football Senior Championship,kildare,1,18,longford,0,10,0.5161326256695699,0.07692307692307693,0.4069442974073532,1514,1473
2019-06-02,Munster GAA Football Senior Championship,cork,1,7,limerick,2,10,0.7487177385331178,0,0.25128226146688215,1479,1290
2019-06-02,Ulster GAA Football Senior Championship,cavan,0,17,armagh,1,14,0.39172325881528125,0.04819277108433735,0.5600839701003814,1521,1583
2019-06-08,GAA Football All-Ireland Senior Championship,offaly,1,21,london,1,11,0.6246725693153432,0.12307692307692308,0.25225050760773376,1382,1225
2019-06-08,GAA Football All-Ireland Senior Championship,leitrim,0,15,wicklow,0,13,0.7261450766894068,0,0.27385492331059325,1466,1296
2019-06-08,GAA Football All-Ireland Senior Championship,wexford,0,10,derry,4,16,0.23074600232471928,0.04878048780487805,0.7204735098704026,1299,1496
2019-06-08,GAA Football All-Ireland Senior Championship,louth,1,11,antrim,2,16,0.5175912584819008,0.07692307692307693,0.40548566459502233,1430,1387
2019-06-08,Ulster GAA Football Senior Championship,tyrone,0,15,donegal,1,16,0.6103401812604932,0.07792207792207792,0.3117377408174289,1767,1650
2019-06-09,GAA Football All-Ireland Senior Championship,monaghan,1,10,fermanagh,1,6,0.6102844827424782,0.07792207792207792,0.3117934393354439,1619,1503
2019-06-09,GAA Football All-Ireland Senior Championship,down,1,13,tipperary,1,10,0.5754324223383507,0.061855670103092786,0.36271190755855653,1481,1400
2019-06-09,GAA Football All-Ireland Senior Championship,westmeath,1,22,waterford,0,7,0.7917994569099659,0,0.2082005430900341,1544,1312
2019-06-09,GAA Football All-Ireland Senior Championship,carlow,0,7,longford,2,11,0.46235319062956987,0.11875,0.4188968093704301,1467,1450
2019-06-09,Leinster GAA Football Senior Championship,meath,3,13,laois,0,11,0.49755076310306107,0.07692307692307693,0.425526159973862,1613,1586
2019-06-09,Leinster GAA Football Senior Championship,dublin,0,26,kildare,0,11,0.8011739982683708,0.07142857142857142,0.1273974303030578,1856,1537
2019-06-09,Ulster GAA Football Senior Championship,armagh,0,17,cavan,0,23,0.5450856651490579,0.061855670103092786,0.3930586647478493,1580,1524
2019-06-16,Connacht GAA Football Senior Championship,galway,0,12,roscommon,1,13,0.730558617715559,0,0.26944138228444103,1708,1535
2019-06-22,GAA Football All-Ireland Senior Championship,antrim,0,14,kildare,1,25,0.286457621191634,0.15584415584415584,0.5576982229642102,1413,1529
2019-06-22,GAA Football All-Ireland Senior Championship,longford,1,14,tyrone,2,15,0.1634699060837633,0.08333333333333333,0.7531967605829034,1476,1741
2019-06-22,GAA Football All-Ireland Senior Championship,derry,0,12,laois,1,13,0.39182577865513507,0.08771929824561403,0.5204549230992509,1512,1562
2019-06-22,GAA Football All-Ireland Senior Championship,leitrim,0,17,clare,3,17,0.4463871855453763,0.11875,0.43486281445462366,1475,1470
2019-06-22,GAA Football All-Ireland Senior Championship,westmeath,2,13,limerick,1,10,0.7963654747437169,0,0.20363452525628312,1558,1321
2019-06-22,GAA Football All-Ireland Senior Championship,monaghan,1,12,armagh,2,17,0.5703355471958171,0.061855670103092786,0.3678087827010901,1632,1556
2019-06-22,GAA Football All-Ireland Senior Championship,down,1,11,mayo,1,16,0.24745740678689063,0.04878048780487805,0.7037621054082313,1495,1676
2019-06-22,Munster GAA Football Senior Championship,cork,3,10,kerry,1,19,0.16807923694592103,0,0.831920763054079,1448,1726
2019-06-23,GAA Football All-Ireland Senior Championship,offaly,3,17,sligo,0,15,0.5737669181769116,0.061855670103092786,0.36437741171999555,1396,1318
2019-06-23,Leinster GAA Football Senior Championship,dublin,1,17,meath,0,4,0.7877130955523468,0,0.2122869044476532,1865,1637
2019-06-23,Ulster GAA Football Senior Championship,cavan,2,16,donegal,1,24,0.2937460267011755,0.09615384615384616,0.6101001271449783,1548,1675
2019-06-29,GAA Football All-Ireland Senior Championship,kildare,1,15,tyrone,2,22,0.22872534247729295,0.04878048780487805,0.722494169717829,1548,1748
2019-06-29,GAA Football All-Ireland Senior Championship,westmeath,0,15,clare,1,13,0.5650007907815593,0.061855670103092786,0.3731435391153479,1567,1495
2019-06-29,GAA Football All-Ireland Senior Championship,laois,0,20,offaly,0,15,0.6286454553940639,0.12307692307692308,0.24827762152901298,1578,1417
2019-06-29,GAA Football All-Ireland Senior Championship,mayo,2,13,armagh,1,15,0.5931913085332389,0.07792207792207792,0.3288866135446832,1687,1584
2019-07-06,GAA Football All-Ireland Senior Championship,cavan,0,7,tyrone,1,20,0.19690033480499214,0.08333333333333333,0.7197663318616746,1535,1760
2019-07-06,GAA Football All-Ireland Senior Championship,cork,4,20,laois,1,15,0.27084235880648544,0.09615384615384616,0.6330037950396684,1442,1589
2019-07-06,GAA Football All-Ireland Senior Championship,galway,1,13,mayo,2,13,0.43298286852286105,0.08771929824561403,0.4792978332315249,1680,1698
2019-07-07,GAA Football All-Ireland Senior Championship,meath,2,16,clare,1,18,0.6021182638242313,0.07792207792207792,0.31995965825369077,1624,1514
2019-07-13,GAA Football All-Ireland Senior Championship,roscommon,0,13,tyrone,0,17,0.21765455438190412,0.04878048780487805,0.7335649578132178,1563,1774
2019-07-13,GAA Football All-Ireland Senior Championship,dublin,5,18,cork,1,17,0.8060524302324056,0.1111111111111111,0.08283645865648331,1878,1483
2019-07-14,GAA Football All-Ireland Senior Championship,donegal,2,19,meath,1,13,0.5404092024941554,0.061855670103092786,0.39773512740275185,1688,1635
