Date,competition,team1,team1_goals,team1_points,team2,team2_goals,team2_points,team1_score,team2_score,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,Season_Year
5/27/18,Ulster GAA Football Senior Championship,Derry,0,16,Donegal,2,16,16,22,1436.820616,1504.463158,40,60,1421.571723,1519.71205,2018
6/3/18,Connacht GAA Football Senior Championship,Galway,4,24,Sligo,1,12,36,15,1617.362653,1484.682601,68,32,1635.893519,1466.151735,2018
6/3/18,Munster GAA Football Senior Championship,Kerry,0,32,Clare,0,10,32,10,1559.363229,1503.010193,58,42,1585.01944,1477.353981,2018
6/3/18,Ulster GAA Football Senior Championship,Fermanagh,1,8,Monaghan,0,10,11,10,1521.908969,1604.472656,38,62,1530.148091,1596.233534,2018
6/9/18,GAA Football All-Ireland Senior Championship,Wexford,1,18,Waterford,3,14,21,23,1375.521894,1385.691981,49,51,1364.906337,1396.307538,2018
6/9/18,GAA Football All-Ireland Senior Championship,Derry,2,14,Kildare,2,22,20,28,1421.571723,1467.040392,43,57,1402.845688,1485.766427,2018
6/9/18,GAA Football All-Ireland Senior Championship,Meath,0,19,Tyrone,2,14,19,20,1519.342956,1591.371372,40,60,1514.003068,1596.711259,2018
6/9/18,GAA Football All-Ireland Senior Championship,Limerick,3,7,Mayo,5,19,16,34,1379.346839,1519.825761,31,69,1362.28802,1536.88458,2018
6/9/18,GAA Football All-Ireland Senior Championship,Offaly,2,20,Antrim,1,15,26,18,1417.706006,1483.507056,41,59,1443.033019,1458.180043,2018
6/9/18,GAA Football All-Ireland Senior Championship,Wicklow,1,5,Cavan,2,16,8,22,1384.375219,1502.024501,34,66,1367.055824,1519.343896,2018
6/9/18,GAA Football All-Ireland Senior Championship,Westmeath,1,11,Armagh,3,16,14,25,1511.646155,1587.578871,39,61,1492.793741,1606.431285,2018
6/10/18,GAA Football All-Ireland Senior Championship,London,1,19,Louth,2,26,22,32,1386.418376,1348.522817,55,45,1360.284473,1374.656721,2018
6/10/18,Leinster GAA Football Senior Championship,Carlow,0,8,Laois,0,12,8,12,1592.250528,1599.749211,49,51,1576.55695,1615.442789,2018
6/10/18,Leinster GAA Football Senior Championship,Dublin,2,25,Longford,0,12,31,12,1714.891859,1542.332003,73,27,1729.90635,1527.317513,2018
6/10/18,Ulster GAA Football Senior Championship,Donegal,2,22,Down,1,12,28,15,1519.71205,1475.827999,56,44,1542.335606,1453.204442,2018
6/17/18,Connacht GAA Football Senior Championship,Roscommon,2,6,Galway,0,16,12,16,1579.295881,1635.893519,42,58,1566.138827,1649.050573,2018
6/23/18,GAA Football All-Ireland Senior Championship,Waterford,0,9,Monaghan,5,21,9,36,1396.307538,1596.233534,24,76,1381.625174,1610.915898,2018
6/23/18,GAA Football All-Ireland Senior Championship,Carlow,1,10,Tyrone,4,13,13,25,1576.55695,1596.711259,47,53,1552.613037,1620.655173,2018
6/23/18,GAA Football All-Ireland Senior Championship,Cavan,1,14,Down,0,15,17,15,1519.343896,1453.204442,59,41,1528.003223,1444.545116,2018
6/23/18,GAA Football All-Ireland Senior Championship,Tipperary,1,11,Mayo,1,19,14,22,1544.763849,1536.88458,51,49,1522.373585,1559.274845,2018
6/23/18,GAA Football All-Ireland Senior Championship,Sligo,1,13,Armagh,1,19,16,22,1466.151735,1606.431285,31,69,1454.86805,1617.71497,2018
6/23/18,GAA Football All-Ireland Senior Championship,Longford,1,13,Kildare,1,16,16,19,1527.317513,1485.766427,56,44,1512.09207,1500.99187,2018
6/23/18,GAA Football All-Ireland Senior Championship,Leitrim,0,25,Louth,1,12,25,15,1448.346855,1374.656721,60,40,1466.700101,1356.303474,2018
6/23/18,Munster GAA Football Senior Championship,Cork,2,4,Kerry,3,18,10,27,1524.922958,1585.01944,41,59,1501.60642,1608.335979,2018
6/24/18,GAA Football All-Ireland Senior Championship,Offaly,2,14,Clare,1,19,20,22,1443.033019,1477.353981,45,55,1433.280769,1487.106232,2018
6/24/18,Leinster GAA Football Senior Championship,Dublin,1,25,Laois,0,10,28,10,1729.90635,1615.442789,66,34,1748.993491,1596.355647,2018
6/24/18,Ulster GAA Football Senior Championship,Donegal,2,18,Fermanagh,0,12,24,12,1542.335606,1530.148091,52,48,1566.949369,1505.534329,2018
6/30/18,GAA Football All-Ireland Senior Championship,Leitrim,0,9,Monaghan,1,19,9,22,1466.700101,1610.915898,30,70,1451.661139,1625.95486,2018
6/30/18,GAA Football All-Ireland Senior Championship,Armagh,2,16,Clare,1,15,22,18,1617.71497,1487.106232,68,32,1627.45088,1477.370321,2018
6/30/18,GAA Football All-Ireland Senior Championship,Cavan,1,12,Tyrone,0,18,15,18,1528.003223,1620.655173,37,63,1518.166231,1630.492164,2018
6/30/18,GAA Football All-Ireland Senior Championship,Kildare,0,21,Mayo,0,19,21,19,1500.99187,1559.274845,42,58,1513.473183,1546.793532,2018
7/7/18,GAA Football All-Ireland Senior Championship,Roscommon,2,22,Armagh,1,19,28,22,1566.138827,1627.45088,41,59,1588.376918,1605.212789,2018
7/7/18,GAA Football All-Ireland Senior Championship,Cork,0,13,Tyrone,3,20,13,29,1501.60642,1630.492164,32,68,1484.33908,1647.759504,2018
7/7/18,GAA Football All-Ireland Senior Championship,Tipperary,0,18,Kildare,3,20,18,29,1522.373585,1513.473183,51,49,1496.990778,1538.85599,2018
7/8/18,GAA Football All-Ireland Senior Championship,Laois,1,11,Monaghan,0,19,14,19,1596.355647,1625.95486,46,54,1580.178481,1642.132026,2018
7/14/18,GAA Football All-Ireland Senior Championship,Tyrone,4,24,Roscommon,2,12,36,18,1647.759504,1588.376918,58,42,1671.576909,1564.559512,2018
7/14/18,GAA Football All-Ireland Senior Championship,Dublin,2,15,Donegal,0,16,21,16,1748.993491,1566.949369,74,26,1757.586106,1558.356754,2018
7/15/18,GAA Football All-Ireland Senior Championship,Kildare,1,10,Monaghan,0,15,13,15,1538.85599,1642.132026,36,64,1531.392958,1649.595057,2018
7/15/18,GAA Football All-Ireland Senior Championship,Kerry,1,10,Galway,1,13,13,16,1608.335979,1649.050573,44,56,1596.312694,1661.073859,2018
7/21/18,GAA Football All-Ireland Senior Championship,Roscommon,0,13,Donegal,0,20,13,20,1564.559512,1558.356754,51,49,1543.453401,1579.462865,2018
7/21/18,GAA Football All-Ireland Senior Championship,Tyrone,0,14,Dublin,1,14,14,17,1671.576909,1757.586106,38,62,1661.472406,1767.690609,2018
7/22/18,GAA Football All-Ireland Senior Championship,Kildare,0,16,Galway,0,19,16,19,1531.392958,1661.073859,32,68,1522.973082,1669.493735,2018
7/22/18,GAA Football All-Ireland Senior Championship,Monaghan,1,17,Kerry,1,17,20,20,1649.595057,1596.312694,58,42,1649.595057,1596.312694,2018
8/4/18,GAA Football All-Ireland Senior Championship,Kerry,3,25,Kildare,2,16,34,22,1596.312694,1522.973082,60,40,1615.971536,1503.314239,2018
8/4/18,GAA Football All-Ireland Senior Championship,Galway,0,8,Monaghan,0,16,8,16,1669.493735,1649.595057,53,47,1646.472669,1672.616123,2018
8/5/18,GAA Football All-Ireland Senior Championship,Donegal,1,13,Tyrone,2,17,16,23,1579.462865,1661.472406,38,62,1564.061751,1676.87352,2018
8/5/18,GAA Football All-Ireland Senior Championship,Dublin,4,24,Roscommon,2,16,36,22,1767.690609,1543.453401,78,22,1778.293274,1532.850736,2018
8/11/18,GAA Football All-Ireland Senior Championship,Dublin,1,24,Galway,2,12,27,18,1778.293274,1646.472669,68,32,1792.149056,1632.616887,2018
8/12/18,GAA Football All-Ireland Senior Championship,Monaghan,0,15,Tyrone,1,13,15,16,1672.616123,1676.87352,49,51,1665.782808,1683.706836,2018
9/2/18,GAA Football All-Ireland Senior Championship,Dublin,2,17,Tyrone,1,14,23,17,1792.149056,1683.706836,65,35,1805.086665,1670.769228,2018
1/26/19,Allianz Football League Roinn 1,Mayo,1,8,Roscommon,1,7,11,10,1532.862355,1523.567157,51,49,1539.580045,1516.849467,2019
1/26/19,Allianz Football League Roinn 3,Down,1,12,Laois,2,15,15,21,1464.696744,1555.118987,37,63,1450.763343,1569.052388,2019
1/26/19,Allianz Football League Roinn 4,Waterford,0,9,Wicklow,1,7,9,10,1422.750116,1413.037216,51,49,1415.656238,1420.131094,2019
1/27/19,Allianz Football League Roinn 1,Monaghan,2,13,Dublin,1,13,19,16,1612.188538,1705.057776,37,63,1628.963124,1688.283191,2019
1/27/19,Allianz Football League Roinn 1,Kerry,0,11,Tyrone,0,7,11,7,1578.981024,1615.512818,45,55,1596.471041,1598.022801,2019
1/27/19,Allianz Football League Roinn 1,Galway,0,13,Cavan,0,11,13,11,1590.077925,1513.777487,61,39,1598.400781,1505.454631,2019
1/27/19,Allianz Football League Roinn 2,Clare,0,13,Donegal,0,16,13,16,1486.580214,1544.3745,42,58,1475.298638,1555.656077,2019
1/27/19,Allianz Football League Roinn 2,Kildare,0,14,Armagh,1,11,14,14,1503.87616,1571.808526,40,60,1503.87616,1571.808526,2019
1/27/19,Allianz Football League Roinn 2,Fermanagh,0,8,Cork,1,5,8,8,1505.356219,1491.226054,52,48,1505.356219,1491.226054,2019
1/27/19,Allianz Football League Roinn 2,Meath,0,15,Tipperary,1,8,15,11,1511.002045,1499.660519,52,48,1526.491382,1484.171182,2019
1/27/19,Allianz Football League Roinn 3,Carlow,1,11,Sligo,0,7,14,7,1536.742025,1471.5787,59,41,1553.194131,1455.126593,2019
1/27/19,Allianz Football League Roinn 3,Offaly,0,12,Westmeath,0,13,12,13,1457.187179,1496.862494,44,56,1451.15265,1502.897023,2019
1/27/19,Allianz Football League Roinn 3,Louth,0,9,Longford,1,8,9,11,1405.868983,1509.728046,35,65,1398.423968,1517.173061,2019
1/27/19,Allianz Football League Roinn 4,Antrim,1,9,Derry,1,10,12,13,1473.786695,1436.897126,55,45,1466.248417,1444.435403,2019
1/27/19,Allianz Football League Roinn 4,London,0,10,Limerick,0,11,10,11,1408.522982,1409.85868,50,50,1401.622347,1416.759315,2019
1/27/19,Allianz Football League Roinn 4,Leitrim,3,15,Wexford,0,11,24,11,1469.440759,1411.604225,58,42,1490.913798,1390.131186,2019
2/2/19,Allianz Football League Roinn 1,Dublin,1,15,Galway,0,7,18,7,1688.283191,1598.400781,63,37,1706.114895,1580.569077,2019
2/2/19,Allianz Football League Roinn 2,Donegal,1,13,Meath,0,14,16,14,1555.656077,1526.491382,54,46,1565.590457,1516.557002,2019
2/2/19,Allianz Football League Roinn 3,Westmeath,1,10,Carlow,2,7,13,13,1502.897023,1553.194131,43,57,1502.897023,1553.194131,2019
2/2/19,Allianz Football League Roinn 3,Laois,1,9,Louth,3,8,12,17,1569.052388,1398.423968,73,27,1544.857123,1422.619234,2019
2/3/19,Allianz Football League Roinn 1,Cavan,0,13,Kerry,0,16,13,16,1505.454631,1596.471041,37,63,1495.552133,1606.37354,2019
2/3/19,Allianz Football League Roinn 1,Roscommon,1,12,Monaghan,0,13,15,13,1516.849467,1628.963124,34,66,1530.563675,1615.248916,2019
2/3/19,Allianz Football League Roinn 1,Tyrone,0,10,Mayo,2,13,10,19,1598.022801,1539.580045,58,42,1571.854998,1565.747848,2019
2/3/19,Allianz Football League Roinn 2,Cork,0,10,Kildare,1,10,10,13,1491.226054,1503.87616,48,52,1477.944008,1517.158205,2019
2/3/19,Allianz Football League Roinn 2,Armagh,1,13,Clare,2,10,16,16,1571.808526,1475.298638,64,36,1571.808526,1475.298638,2019
2/3/19,Allianz Football League Roinn 2,Tipperary,2,5,Fermanagh,2,5,11,11,1484.171182,1505.356219,47,53,1484.171182,1505.356219,2019
2/3/19,Allianz Football League Roinn 3,Longford,1,6,Offaly,0,9,9,9,1517.173061,1451.15265,59,41,1517.173061,1451.15265,2019
2/3/19,Allianz Football League Roinn 3,Sligo,1,10,Down,1,12,13,15,1455.126593,1450.763343,51,49,1444.024528,1461.865409,2019
2/3/19,Allianz Football League Roinn 4,Derry,0,19,London,1,9,19,12,1444.435403,1401.622347,56,44,1462.332023,1383.725727,2019
2/3/19,Allianz Football League Roinn 4,Limerick,1,13,Waterford,0,10,16,10,1416.759315,1415.656238,50,50,1436.146914,1396.268638,2019
2/3/19,Allianz Football League Roinn 4,Wexford,1,10,Antrim,0,9,13,9,1390.131186,1466.248417,39,61,1409.041931,1447.337672,2019
2/3/19,Allianz Football League Roinn 4,Wicklow,1,12,Leitrim,1,16,15,19,1420.131094,1490.913798,40,60,1407.671847,1503.373046,2019
2/9/19,Allianz Football League Roinn 1,Kerry,1,18,Dublin,2,14,21,20,1606.37354,1706.114895,36,64,1614.857339,1697.631096,2019
2/9/19,Allianz Football League Roinn 1,Mayo,1,13,Cavan,0,11,16,11,1565.747848,1495.552133,60,40,1579.65026,1481.64972,2019
2/9/19,Allianz Football League Roinn 2,Fermanagh,0,8,Kildare,0,6,8,6,1505.356219,1517.158205,48,52,1516.654773,1505.859651,2019
2/9/19,Allianz Football League Roinn 3,Down,0,10,Westmeath,0,9,10,9,1461.865409,1502.897023,44,56,1469.469864,1495.292568,2019
2/10/19,Allianz Football League Roinn 1,Roscommon,1,10,Tyrone,1,10,13,13,1530.563675,1571.854998,44,56,1530.563675,1571.854998,2019
2/10/19,Allianz Football League Roinn 1,Monaghan,0,11,Galway,1,9,11,12,1615.248916,1580.569077,55,45,1607.746128,1588.071865,2019
2/10/19,Allianz Football League Roinn 2,Clare,3,13,Cork,1,10,22,13,1475.298638,1477.944008,50,50,1498.471939,1454.770707,2019
2/10/19,Allianz Football League Roinn 2,Tipperary,3,9,Donegal,0,13,18,13,1484.171182,1565.590457,38,62,1505.425829,1544.33581,2019
2/10/19,Allianz Football League Roinn 2,Meath,2,13,Armagh,0,13,19,13,1516.557002,1571.808526,42,58,1538.532885,1549.832643,2019
2/10/19,Allianz Football League Roinn 3,Laois,2,18,Sligo,2,10,24,16,1544.857123,1444.024528,64,36,1559.934741,1428.946909,2019
2/10/19,Allianz Football League Roinn 3,Carlow,0,9,Longford,1,11,9,14,1553.194131,1517.173061,55,45,1533.743983,1536.623209,2019
2/10/19,Allianz Football League Roinn 3,Offaly,2,8,Louth,2,10,14,16,1451.15265,1422.619234,54,46,1439.418495,1434.353388,2019
2/10/19,Allianz Football League Roinn 4,Waterford,1,8,Derry,2,13,11,19,1396.268638,1462.332023,41,59,1378.944898,1479.655763,2019
2/10/19,Allianz Football League Roinn 4,London,2,10,Wexford,0,8,16,8,1383.725727,1409.041931,46,54,1407.028025,1385.739634,2019
2/10/19,Allianz Football League Roinn 4,Leitrim,0,14,Antrim,1,10,14,13,1503.373046,1447.337672,58,42,1509.051549,1441.659169,2019
2/10/19,Allianz Football League Roinn 4,Wicklow,2,8,Limerick,1,6,14,9,1407.671847,1436.146914,46,54,1426.80698,1417.011782,2019
2/23/19,Allianz Football League Roinn 1,Dublin,1,12,Mayo,0,7,15,7,1697.631096,1579.65026,66,34,1711.663708,1565.617649,2019
2/23/19,Allianz Football League Roinn 1,Tyrone,1,16,Monaghan,0,12,19,12,1571.854998,1607.746128,45,55,1594.421772,1585.179354,2019
2/23/19,Allianz Football League Roinn 2,Cork,1,9,Meath,2,12,12,18,1454.770707,1538.532885,38,62,1440.459013,1552.844578,2019
2/23/19,Allianz Football League Roinn 4,Limerick,0,11,Leitrim,0,12,11,12,1417.011782,1509.051549,37,63,1412.08104,1513.98229,2019
2/24/19,Allianz Football League Roinn 1,Galway,1,10,Kerry,0,14,13,14,1588.071865,1614.857339,46,54,1581.75068,1621.178525,2019
2/24/19,Allianz Football League Roinn 1,Cavan,3,13,Roscommon,0,13,22,13,1481.64972,1530.563675,43,57,1507.325174,1504.888221,2019
2/24/19,Allianz Football League Roinn 2,Kildare,1,16,Clare,0,13,19,13,1505.859651,1498.471939,51,49,1524.841304,1479.490286,2019
2/24/19,Allianz Football League Roinn 2,Armagh,1,15,Tipperary,0,12,18,12,1549.832643,1505.425829,56,44,1566.482006,1488.776466,2019
2/24/19,Allianz Football League Roinn 2,Donegal,0,10,Fermanagh,0,13,10,13,1544.33581,1516.654773,54,46,1529.556659,1531.433924,2019
2/24/19,Allianz Football League Roinn 3,Longford,0,8,Down,3,7,8,16,1536.623209,1469.469864,60,40,1511.23128,1494.861792,2019
2/24/19,Allianz Football League Roinn 3,Louth,5,16,Sligo,0,16,31,16,1434.353388,1428.946909,51,49,1461.580954,1401.719344,2019
2/24/19,Allianz Football League Roinn 3,Westmeath,0,13,Laois,0,10,13,10,1495.292568,1559.934741,41,59,1511.236938,1543.990371,2019
2/24/19,Allianz Football League Roinn 3,Offaly,0,15,Carlow,1,9,15,12,1439.418495,1533.743983,37,63,1456.234294,1516.928184,2019
2/24/19,Allianz Football League Roinn 4,Antrim,1,13,London,1,8,16,11,1441.659169,1407.028025,55,45,1457.546602,1391.140592,2019
2/24/19,Allianz Football League Roinn 4,Wexford,0,12,Waterford,4,5,12,17,1385.739634,1378.944898,51,49,1367.52792,1397.156612,2019
2/24/19,Allianz Football League Roinn 4,Derry,2,8,Wicklow,0,9,14,9,1479.655763,1426.80698,58,42,1494.511846,1411.950896,2019
3/2/19,Allianz Football League Roinn 1,Tyrone,1,15,Cavan,0,9,18,9,1594.421772,1507.325174,62,38,1611.131817,1490.61513,2019
3/2/19,Allianz Football League Roinn 1,Mayo,0,12,Galway,1,11,12,14,1565.617649,1581.75068,48,52,1555.217562,1592.150767,2019
3/2/19,Allianz Football League Roinn 2,Tipperary,0,12,Cork,1,12,12,15,1488.776466,1440.459013,57,43,1473.337041,1455.898438,2019
3/2/19,Allianz Football League Roinn 2,Donegal,1,9,Armagh,0,11,12,11,1529.556659,1566.482006,45,55,1537.09551,1558.943155,2019
3/2/19,Allianz Football League Roinn 3,Carlow,1,10,Louth,0,12,13,12,1516.928184,1461.580954,58,42,1522.621474,1455.887664,2019
3/2/19,Allianz Football League Roinn 3,Laois,0,14,Longford,0,12,14,12,1543.990371,1511.23128,55,45,1553.797656,1501.423996,2019
3/2/19,Allianz Football League Roinn 3,Down,2,12,Offaly,0,10,18,10,1494.861792,1456.234294,56,44,1514.064051,1437.032035,2019
3/2/19,Allianz Football League Roinn 4,Waterford,1,9,Antrim,1,8,12,11,1397.156612,1457.546602,41,59,1405.063845,1449.639369,2019
3/2/19,Allianz Football League Roinn 4,Limerick,1,5,Derry,0,13,8,13,1412.08104,1494.511846,38,62,1398.832865,1507.760021,2019
3/2/19,Allianz Football League Roinn 4,Wicklow,0,9,Wexford,0,12,9,12,1411.950896,1367.52792,56,44,1396.634315,1382.844501,2019
3/3/19,Allianz Football League Roinn 1,Roscommon,1,12,Dublin,2,14,15,20,1504.888221,1711.663708,23,77,1497.249217,1719.302711,2019
3/3/19,Allianz Football League Roinn 1,Kerry,0,17,Monaghan,0,13,17,13,1621.178525,1585.179354,55,45,1635.37888,1570.978999,2019
3/3/19,Allianz Football League Roinn 2,Meath,1,9,Kildare,1,8,12,11,1552.844578,1524.841304,54,46,1559.138468,1518.547415,2019
3/3/19,Allianz Football League Roinn 2,Fermanagh,0,12,Clare,0,9,12,9,1531.433924,1479.490286,57,43,1542.967272,1467.956939,2019
3/3/19,Allianz Football League Roinn 3,Sligo,1,10,Westmeath,3,12,13,21,1401.719344,1511.236938,35,65,1387.17645,1525.779832,2019
3/3/19,Allianz Football League Roinn 4,Leitrim,1,9,London,0,7,12,7,1513.98229,1391.140592,67,33,1525.190406,1379.932476,2019
3/16/19,Allianz Football League Roinn 1,Monaghan,0,14,Cavan,1,8,14,11,1570.978999,1490.61513,61,39,1581.31383,1480.280298,2019
3/16/19,Allianz Football League Roinn 1,Galway,1,17,Roscommon,1,10,20,13,1592.150767,1497.249217,63,37,1606.771682,1482.628302,2019
3/16/19,Allianz Football League Roinn 1,Kerry,0,11,Mayo,1,10,11,13,1635.37888,1555.217562,61,39,1622.375839,1568.220603,2019
3/16/19,Allianz Football League Roinn 1,Dublin,1,11,Tyrone,1,14,14,17,1719.302711,1611.131817,65,35,1702.103579,1628.330949,2019
3/16/19,Allianz Football League Roinn 2,Cork,1,12,Donegal,1,19,15,22,1455.898438,1537.09551,39,61,1440.447437,1552.546511,2019
3/16/19,Allianz Football League Roinn 2,Kildare,1,11,Tipperary,2,7,14,13,1518.547415,1473.337041,56,44,1524.460465,1467.423991,2019
3/16/19,Allianz Football League Roinn 2,Armagh,1,9,Fermanagh,0,6,12,6,1558.943155,1542.967272,52,48,1577.37427,1524.536157,2019
3/16/19,Allianz Football League Roinn 3,Offaly,0,15,Laois,2,12,15,18,1437.032035,1553.797656,34,66,1428.132634,1562.697056,2019
3/16/19,Allianz Football League Roinn 3,Longford,2,15,Sligo,0,14,21,14,1501.423996,1387.17645,66,34,1514.916154,1373.684292,2019
3/16/19,Allianz Football League Roinn 3,Carlow,1,11,Down,0,15,14,15,1522.621474,1514.064051,51,49,1515.546831,1521.138694,2019
3/16/19,Allianz Football League Roinn 4,London,0,7,Waterford,2,9,7,15,1379.932476,1405.063845,46,54,1359.777045,1425.219276,2019
3/16/19,Allianz Football League Roinn 4,Antrim,2,15,Wicklow,0,10,21,10,1449.639369,1396.634315,58,42,1470.230476,1376.043208,2019
3/16/19,Allianz Football League Roinn 4,Wexford,0,14,Limerick,1,10,14,13,1382.844501,1398.832865,48,52,1390.042411,1391.634955,2019
3/16/19,Allianz Football League Roinn 4,Derry,2,16,Leitrim,1,12,22,15,1507.760021,1525.190406,47,53,1529.42514,1503.525287,2019
3/17/19,Allianz Football League Roinn 2,Clare,1,7,Meath,1,12,10,15,1467.956939,1559.138468,37,63,1455.166707,1571.9287,2019
3/23/19,Allianz Football League Roinn 4,Leitrim,1,20,Waterford,2,9,23,15,1503.525287,1425.219276,61,39,1520.03974,1408.704824,2019
3/23/19,Allianz Football League Roinn 4,Derry,3,21,Wexford,4,16,30,28,1529.42514,1390.042411,69,31,1535.820845,1383.646707,2019
3/24/19,Allianz Football League Roinn 1,Cavan,1,10,Dublin,1,16,13,19,1480.280298,1702.103579,22,78,1472.570559,1709.813318,2019
3/24/19,Allianz Football League Roinn 1,Tyrone,3,15,Galway,1,14,24,17,1628.330949,1606.771682,53,47,1647.647377,1587.455254,2019
3/24/19,Allianz Football League Roinn 1,Roscommon,0,13,Kerry,2,17,13,23,1482.628302,1622.375839,31,69,1468.69107,1636.31307,2019
3/24/19,Allianz Football League Roinn 1,Mayo,3,15,Monaghan,1,18,24,21,1568.220603,1581.31383,48,52,1582.520623,1567.01381,2019
3/24/19,Allianz Football League Roinn 2,Tipperary,1,19,Clare,3,15,22,24,1467.423991,1455.166707,52,48,1456.113462,1466.477235,2019
3/24/19,Allianz Football League Roinn 2,Meath,2,12,Fermanagh,0,11,18,11,1571.9287,1524.536157,57,43,1589.525019,1506.939837,2019
3/24/19,Allianz Football League Roinn 2,Armagh,1,14,Cork,3,9,17,18,1577.37427,1440.447437,69,31,1568.402612,1449.419096,2019
3/24/19,Allianz Football League Roinn 2,Donegal,1,20,Kildare,0,10,23,10,1552.546511,1524.460465,54,46,1576.502523,1500.504453,2019
3/24/19,Allianz Football League Roinn 3,Sligo,1,10,Offaly,1,11,13,14,1373.684292,1428.132634,42,58,1367.971662,1433.845264,2019
3/24/19,Allianz Football League Roinn 3,Westmeath,1,14,Longford,1,10,17,13,1525.779832,1514.916154,52,48,1541.294521,1499.401465,2019
3/24/19,Allianz Football League Roinn 3,Down,1,6,Louth,0,10,9,10,1521.138694,1455.887664,59,41,1513.157258,1463.869101,2019
3/24/19,Allianz Football League Roinn 3,Laois,1,15,Carlow,1,12,18,15,1562.697056,1515.546831,57,43,1574.438494,1503.805394,2019
3/24/19,Allianz Football League Roinn 4,Wicklow,0,8,London,0,6,8,6,1376.043208,1359.777045,52,48,1386.4385,1349.381752,2019
3/24/19,Allianz Football League Roinn 4,Limerick,1,11,Antrim,2,12,14,18,1391.634955,1470.230476,39,61,1379.552184,1482.313247,2019
3/30/19,Allianz Football League Roinn 2,Donegal,1,17,Meath,1,15,20,18,1576.502523,1589.525019,48,52,1587.833163,1578.19438,2019
3/30/19,Allianz Football League Roinn 3,Louth,2,7,Westmeath,1,10,13,13,1463.869101,1541.294521,39,61,1463.869101,1541.294521,2019
3/30/19,Allianz Football League Roinn 4,Derry,0,20,Leitrim,0,16,20,16,1535.820845,1520.03974,52,48,1551.075269,1504.785315,2019
3/31/19,Allianz Football League Roinn 1,Kerry,2,10,Mayo,3,11,16,20,1636.31307,1582.520623,58,42,1618.189703,1600.643989,2019
4/6/19,Allianz Football League Roinn 3,Laois,0,13,Westmeath,1,13,13,16,1574.438494,1541.294521,55,45,1559.482398,1556.250617,2019
5/5/19,Connacht GAA Football Senior Championship,New_york,0,4,Mayo,1,22,4,25,1486.520835,1600.643989,34,66,1466.454511,1620.710314,2019
5/5/19,Connacht GAA Football Senior Championship,London,1,9,Galway,0,16,12,16,1349.381752,1587.455254,20,80,1343.498705,1593.338302,2019
5/11/19,Leinster GAA Football Senior Championship,Wicklow,1,10,Kildare,0,15,13,15,1386.4385,1500.504453,34,66,1379.304843,1507.63811,2019
5/11/19,Munster GAA Football Senior Championship,Tipperary,1,10,Limerick,3,11,13,20,1456.113462,1379.552184,61,39,1431.660502,1404.005145,2019
5/11/19,Munster GAA Football Senior Championship,Clare,0,9,Waterford,0,8,9,8,1466.477235,1408.704824,58,42,1472.118491,1403.063567,2019
5/12/19,Leinster GAA Football Senior Championship,Meath,1,13,Offaly,0,14,16,14,1578.19438,1433.845264,70,30,1584.451243,1427.5884,2019
5/12/19,Leinster GAA Football Senior Championship,Wexford,1,14,Louth,0,22,17,22,1383.646707,1463.869101,39,61,1370.281626,1477.234182,2019
5/12/19,Ulster GAA Football Senior Championship,Tyrone,1,19,Derry,1,13,22,16,1647.647377,1551.075269,64,36,1661.236303,1537.486343,2019
5/18/19,Ulster GAA Football Senior Championship,Cavan,1,13,Monaghan,0,12,16,12,1472.570559,1567.01381,37,63,1492.096958,1547.487411,2019
5/19/19,Connacht GAA Football Senior Championship,Sligo,0,7,Galway,3,11,7,20,1367.971662,1593.338302,21,79,1357.696497,1603.613467,2019
5/19/19,Ulster GAA Football Senior Championship,Down,3,13,Armagh,3,17,22,26,1513.157258,1568.402612,42,58,1499.932763,1581.627107,2019
5/25/19,Connacht GAA Football Senior Championship,Mayo,0,17,Roscommon,2,12,17,18,1620.710314,1468.69107,71,29,1611.558196,1477.843188,2019
5/25/19,Leinster GAA Football Senior Championship,Carlow,0,9,Meath,2,18,9,24,1503.805394,1584.451243,39,61,1483.158868,1605.097769,2019
5/25/19,Leinster GAA Football Senior Championship,Dublin,5,21,Louth,0,10,36,10,1709.813318,1477.234182,79,21,1722.195355,1464.852144,2019
5/25/19,Ulster GAA Football Senior Championship,Antrim,2,9,Tyrone,2,23,15,29,1482.313247,1661.236303,26,74,1469.135682,1674.413867,2019
5/26/19,Leinster GAA Football Senior Championship,Westmeath,0,10,Laois,0,12,10,12,1556.250617,1559.482398,50,50,1545.382647,1570.350368,2019
5/26/19,Leinster GAA Football Senior Championship,Longford,3,15,Kildare,1,21,24,24,1499.401465,1507.63811,49,51,1499.401465,1507.63811,2019
5/26/19,Ulster GAA Football Senior Championship,Fermanagh,0,9,Donegal,0,15,9,15,1506.939837,1587.833163,39,61,1492.46355,1602.30945,2019
6/1/19,Munster GAA Football Senior Championship,Cork,3,18,Limerick,0,6,27,6,1449.419096,1404.005145,56,44,1475.768101,1377.656139,2019
6/1/19,Munster GAA Football Senior Championship,Clare,0,12,Kerry,1,15,12,18,1472.118491,1618.189703,30,70,1461.120516,1629.187679,2019
6/2/19,Leinster GAA Football Senior Championship,Kildare,1,18,Longford,0,10,21,10,1507.63811,1499.401465,51,49,1531.807702,1475.231873,2019
6/2/19,Munster GAA Football Senior Championship,Cork,1,7,Limerick,2,10,10,16,1475.768101,1377.656139,64,36,1452.014825,1401.409415,2019
