Date,competition,home_team,home_goals,home_points,away_team,away_goals,away_points,total_home_score,total_away_score,home_prob,draw_prob,away_prob,home_elo,away_elo
1/26/20,Allianz Football League Roinn 2,Roscommon,2,14,Laois,2,14,20,20,0.468417998,0.117647059,0.531582002,1514,1536
1/26/20,Allianz Football League Roinn 2,Kildare,2,12,Fermanagh,0,14,18,14,0.573094459,0.068322981,0.426905541,1526,1475
1/26/20,Allianz Football League Roinn 3,Longford,0,16,Louth,1,10,16,13,0.589642608,0.057377049,0.410357392,1477,1414
1/26/20,Allianz Football League Roinn 3,Tipperary,0,10,Down,0,10,10,10,0.459361773,0.117647059,0.540638227,1443,1471
1/26/20,Allianz Football League Roinn 4,Antrim,3,10,Wexford,0,13,19,13,0.633556127,0.106666667,0.366443873,1423,1328
1/26/20,Allianz Football League Roinn 4,London,0,11,Sligo,5,9,11,24,0.418673564,0.101694915,0.581326436,1290,1347
2/1/20,Allianz Football League Roinn 1,Mayo,0,8,Dublin,1,11,8,14,0.245488883,0.035714286,0.754511117,1661,1856
2/1/20,Allianz Football League Roinn 1,Kerry,1,15,Galway,2,11,18,17,0.596539646,0.057377049,0.403460354,1701,1633
2/1/20,Allianz Football League Roinn 2,Laois,0,16,Armagh,0,10,16,10,0.4250041,0.117647059,0.5749959,1536,1588
2/1/20,Allianz Football League Roinn 2,Cavan,1,17,Westmeath,1,13,20,16,0.401281918,0.101694915,0.598718082,1486,1555
2/1/20,Allianz Football League Roinn 3,Down,0,14,Derry,0,12,14,12,0.471991797,0.117647059,0.528008203,1471,1490
2/1/20,Allianz Football League Roinn 4,Wexford,2,10,Carlow,1,6,16,9,0.283626755,0.122807018,0.716373245,1318,1479
2/2/20,Allianz Football League Roinn 1,Monaghan,1,12,Tyrone,0,11,15,11,0.31039654,0.122807018,0.68960346,1584,1723
2/2/20,Allianz Football League Roinn 1,Meath,0,7,Donegal,3,8,7,17,0.389049992,0.101694915,0.610950008,1555,1634
2/2/20,Allianz Football League Roinn 2,Clare,0,11,Kildare,0,10,11,10,0.421908639,0.101694915,0.578091361,1481,1536
2/2/20,Allianz Football League Roinn 2,Fermanagh,0,13,Roscommon,0,12,13,12,0.428454552,0.117647059,0.571545448,1465,1515
2/2/20,Allianz Football League Roinn 3,Leitrim,0,9,Cork,1,15,9,18,0.474285679,0.117647059,0.525714321,1461,1479
2/2/20,Allianz Football League Roinn 3,Louth,1,7,Tipperary,0,11,10,11,0.445488252,0.117647059,0.554511748,1406,1444
2/2/20,Allianz Football League Roinn 3,Offaly,0,10,Longford,0,10,10,10,0.397313508,0.101694915,0.602686492,1413,1486
2/2/20,Allianz Football League Roinn 4,Limerick,0,8,London,0,7,8,7,0.628987049,0.106666667,0.371012951,1364,1272
2/2/20,Allianz Football League Roinn 4,Sligo,0,15,Antrim,0,14,15,14,0.401555149,0.101694915,0.598444851,1364,1433
2/2/20,Allianz Football League Roinn 4,Wicklow,2,11,Waterford,1,6,17,9,0.496901573,0.105990783,0.503098427,1330,1332
2/8/20,Allianz Football League Roinn 1,Dublin,1,15,Monaghan,1,15,18,18,0.81890374,0.090909091,0.18109626,1862,1600
2/8/20,Allianz Football League Roinn 2,Armagh,0,16,Kildare,0,10,16,10,0.567372289,0.068322981,0.432627711,1573,1526
2/8/20,Allianz Football League Roinn 4,Waterford,0,8,Wexford,2,3,8,9,0.46755158,0.117647059,0.53244842,1316,1339
2/9/20,Allianz Football League Roinn 1,Meath,2,5,Mayo,1,9,11,12,0.343946482,0.068493151,0.656053518,1542,1654
2/9/20,Allianz Football League Roinn 1,Donegal,2,7,Galway,2,8,13,14,0.530921499,0.068322981,0.469078501,1647,1626
2/9/20,Allianz Football League Roinn 1,Tyrone,0,14,Kerry,0,13,14,13,0.499335815,0.105990783,0.500664185,1707,1708
2/9/20,Allianz Football League Roinn 2,Roscommon,1,8,Clare,4,0,11,12,0.520755054,0.105990783,0.479244946,1505,1491
2/9/20,Allianz Football League Roinn 2,Westmeath,0,10,Fermanagh,0,8,10,8,0.594807681,0.057377049,0.405192319,1541,1475
2/9/20,Allianz Football League Roinn 3,Derry,0,10,Tipperary,0,5,10,5,0.541578599,0.068322981,0.458421401,1480,1451
2/9/20,Allianz Football League Roinn 3,Cork,0,16,Down,1,8,16,11,0.519438064,0.105990783,0.480561936,1494,1481
2/9/20,Allianz Football League Roinn 3,Longford,2,14,Leitrim,1,9,20,12,0.556167778,0.068322981,0.443832222,1484,1445
2/9/20,Allianz Football League Roinn 4,Carlow,0,9,Limerick,1,7,9,10,0.623914459,0.057377049,0.376085541,1458,1370
2/9/20,Allianz Football League Roinn 4,London,0,10,Antrim,0,14,10,14,0.28852051,0.122807018,0.71147949,1266,1423
2/16/20,Allianz Football League Roinn 2,Laois,1,6,Cavan,3,10,9,19,0.574528125,0.068322981,0.425471875,1552,1499
2/16/20,Allianz Football League Roinn 3,Louth,2,10,Offaly,2,13,16,19,0.475646428,0.105990783,0.524353572,1398,1415
2/16/20,Allianz Football League Roinn 4,Wicklow,1,15,Sligo,1,10,18,13,0.459039321,0.117647059,0.540960679,1345,1374
2/22/20,Allianz Football League Roinn 1,Dublin,1,15,Donegal,1,14,18,17,0.779237472,0.090909091,0.220762528,1858,1638
2/22/20,Allianz Football League Roinn 2,Fermanagh,1,11,Cavan,2,11,14,17,0.424980817,0.101694915,0.575019183,1467,1519
2/22/20,Allianz Football League Roinn 3,Tipperary,0,21,Cork,3,13,21,22,0.405410618,0.101694915,0.594589382,1440,1506
2/22/20,Allianz Football League Roinn 3,Down,2,13,Longford,1,14,19,17,0.457941257,0.117647059,0.542058743,1469,1498
2/22/20,Allianz Football League Roinn 4,Sligo,0,16,Waterford,2,12,16,18,0.57426578,0.068322981,0.42573422,1360,1308
2/23/20,Allianz Football League Roinn 1,Kerry,1,19,Meath,2,13,22,19,0.718883093,0.056603774,0.281116907,1699,1536
2/23/20,Allianz Football League Roinn 1,Galway,2,25,Tyrone,0,12,31,12,0.385939008,0.101694915,0.614060992,1635,1716
2/23/20,Allianz Football League Roinn 1,Monaghan,2,16,Mayo,0,13,22,13,0.421667542,0.101694915,0.578332458,1605,1660
2/23/20,Allianz Football League Roinn 2,Westmeath,3,12,Armagh,2,15,21,21,0.44887588,0.117647059,0.55112412,1549,1585
2/23/20,Allianz Football League Roinn 2,Clare,1,11,Laois,1,12,14,15,0.45445277,0.117647059,0.54554723,1500,1531
2/23/20,Allianz Football League Roinn 2,Kildare,0,13,Roscommon,2,11,13,17,0.525590462,0.068322981,0.474409538,1514,1496
2/23/20,Allianz Football League Roinn 3,Derry,2,10,Louth,1,9,16,12,0.644804383,0.106666667,0.355195617,1492,1388
2/23/20,Allianz Football League Roinn 3,Leitrim,0,14,Offaly,2,16,14,22,0.50915245,0.105990783,0.49084755,1431,1425
2/23/20,Allianz Football League Roinn 4,Wexford,4,15,London,1,9,27,12,0.623228888,0.057377049,0.376771112,1347,1260
2/23/20,Allianz Football League Roinn 4,Limerick,5,10,Wicklow,1,14,25,17,0.531753775,0.068322981,0.468246225,1381,1359
2/23/20,Allianz Football League Roinn 4,Antrim,0,11,Carlow,1,8,11,11,0.473811841,0.117647059,0.526188159,1430,1448
2/29/20,Allianz Football League Roinn 1,Tyrone,1,10,Dublin,1,7,13,10,0.263919613,0.035714286,0.736080387,1683,1861
2/29/20,Allianz Football League Roinn 4,London,2,10,Wicklow,5,9,16,24,0.357415745,0.068493151,0.642584255,1243,1344
2/29/20,Allianz Football League Roinn 4,Wexford,1,9,Sligo,2,7,12,13,0.520642388,0.105990783,0.479357612,1364,1350
3/1/20,Allianz Football League Roinn 1,Mayo,1,13,Kerry,1,14,16,17,0.408613596,0.101694915,0.591386404,1641,1705
3/1/20,Allianz Football League Roinn 1,Donegal,2,12,Monaghan,0,8,18,8,0.515288017,0.105990783,0.484711983,1635,1624
3/1/20,Allianz Football League Roinn 1,Meath,1,12,Galway,1,14,15,17,0.311916479,0.122807018,0.688083521,1530,1667
3/1/20,Allianz Football League Roinn 2,Laois,0,10,Kildare,0,15,10,15,0.553088705,0.068322981,0.446911295,1539,1502
3/1/20,Allianz Football League Roinn 2,Roscommon,1,16,Westmeath,0,12,19,12,0.440857003,0.117647059,0.559142997,1508,1550
3/1/20,Allianz Football League Roinn 2,Cavan,0,15,Clare,1,14,15,17,0.552233598,0.068322981,0.447766402,1528,1492
3/1/20,Allianz Football League Roinn 3,Louth,1,12,Leitrim,3,14,15,23,0.448861434,0.117647059,0.551138566,1380,1415
3/1/20,Allianz Football League Roinn 3,Cork,3,13,Derry,3,11,22,20,0.519233754,0.105990783,0.480766246,1513,1500
3/1/20,Allianz Football League Roinn 3,Longford,0,9,Down,0,17,9,17,0.512512513,0.105990783,0.487487487,1488,1479
3/1/20,Allianz Football League Roinn 4,Antrim,2,21,Limerick,1,12,27,15,0.549323632,0.068322981,0.450676368,1430,1396
3/1/20,Allianz Football League Roinn 4,Waterford,2,14,Carlow,2,14,20,20,0.323667607,0.122807018,0.676332393,1319,1447
3/7/20,Allianz Football League Roinn 2,Fermanagh,0,10,Armagh,3,14,10,23,0.326362441,0.068493151,0.673637559,1458,1584
10/17/20,Allianz Football League Roinn 1,Monaghan,0,14,Kerry,0,17,14,17,0.353531402,0.068493151,0.646468598,1607,1712
10/17/20,Allianz Football League Roinn 1,Dublin,1,20,Meath,0,19,23,19,0.864329768,0,0.135670232,1846,1524
10/17/20,Allianz Football League Roinn 2,Westmeath,1,18,Laois,0,13,21,13,0.511873755,0.105990783,0.488126245,1534,1525
10/17/20,Allianz Football League Roinn 2,Armagh,0,15,Roscommon,3,10,15,19,0.602945683,0.057377049,0.397054317,1597,1525
10/17/20,Allianz Football League Roinn 3,Down,0,0,Leitrim,0,0,0,0,0.593124582,0.057377049,0.406875418,1495,1429
10/17/20,Allianz Football League Roinn 3,Cork,5,19,Louth,0,16,34,16,0.710947114,0.056603774,0.289052886,1522,1366
10/17/20,Allianz Football League Roinn 3,Derry,2,14,Longford,0,12,20,12,0.527057801,0.068322981,0.472942199,1491,1472
10/17/20,Allianz Football League Roinn 4,Wicklow,7,11,Antrim,0,7,32,7,0.370601149,0.068493151,0.629398851,1356,1448
10/17/20,Allianz Football League Roinn 4,Carlow,2,17,Sligo,2,15,23,21,0.621785306,0.057377049,0.378214694,1445,1358
10/18/20,Allianz Football League Roinn 1,Galway,0,17,Mayo,23,3,17,72,0.556774666,0.068322981,0.443225334,1673,1634
10/18/20,Allianz Football League Roinn 1,Donegal,2,17,Tyrone,2,13,23,19,0.432891202,0.117647059,0.567108798,1652,1699
10/18/20,Allianz Football League Roinn 2,Clare,1,11,Fermanagh,1,9,14,12,0.582448742,0.057377049,0.417551258,1502,1445
10/18/20,Allianz Football League Roinn 2,Kildare,1,21,Cavan,0,20,24,20,0.497194586,0.105990783,0.502805414,1516,1518
10/18/20,Allianz Football League Roinn 3,Tipperary,1,16,Offaly,0,16,19,16,0.488655364,0.105990783,0.511344636,1433,1441
10/18/20,Allianz Football League Roinn 4,Waterford,0,0,London,0,0,0,0,0.627429592,0.106666667,0.372570408,1322,1231
10/18/20,Allianz Football League Roinn 4,London,0,0,Carlow,0,0,0,0,0.221303773,0.0625,0.778696227,1233,1452
10/18/20,Allianz Football League Roinn 4,Limerick,1,10,Wexford,1,13,13,16,0.533001954,0.068322981,0.466998046,1378,1355
10/24/20,Allianz Football League Roinn 1,Kerry,2,18,Donegal,0,10,24,10,0.578036399,0.057377049,0.421963601,1719,1665
10/24/20,Allianz Football League Roinn 2,Kildare,0,16,Westmeath,0,11,16,11,0.469536271,0.117647059,0.530463729,1527,1549
10/24/20,Allianz Football League Roinn 2,Cavan,0,13,Roscommon,1,12,13,15,0.453720902,0.117647059,0.546279098,1506,1539
10/24/20,Allianz Football League Roinn 2,Clare,1,13,Armagh,1,18,16,21,0.396419911,0.101694915,0.603580089,1510,1583
10/24/20,Allianz Football League Roinn 2,Fermanagh,1,11,Laois,3,12,14,21,0.39578908,0.101694915,0.60421092,1437,1510
10/24/20,Allianz Football League Roinn 4,Antrim,2,14,Waterford,0,13,20,13,0.622011421,0.057377049,0.377988579,1407,1320
10/24/20,Allianz Football League Roinn 4,Sligo,1,14,Limerick,1,16,17,19,0.477552446,0.105990783,0.522447554,1351,1367
10/24/20,Allianz Football League Roinn 4,Wexford,0,10,Wicklow,0,13,10,13,0.456628036,0.117647059,0.543371964,1366,1396
10/25/20,Allianz Football League Roinn 1,Galway,0,15,Dublin,2,15,15,21,0.196089588,0.0625,0.803910412,1604,1849
10/25/20,Allianz Football League Roinn 1,Monaghan,2,14,Meath,1,17,20,20,0.611273758,0.057377049,0.388726242,1600,1521
10/25/20,Allianz Football League Roinn 1,Mayo,1,19,Tyrone,3,14,22,23,0.525738028,0.068322981,0.474261972,1703,1685
10/25/20,Allianz Football League Roinn 3,Longford,0,0,Cork,0,0,0,0,0.387049341,0.101694915,0.612950659,1457,1537
10/25/20,Allianz Football League Roinn 3,Offaly,1,10,Derry,1,12,13,15,0.393270266,0.101694915,0.606729734,1430,1505
10/25/20,Allianz Football League Roinn 3,Leitrim,0,15,Tipperary,2,11,15,17,0.481660631,0.105990783,0.518339369,1431,1444
10/25/20,Allianz Football League Roinn 3,Louth,3,14,Down,0,16,23,16,0.305936176,0.122807018,0.694063824,1351,1493
10/31/20,Munster GAA Football Senior Championship,Wexford,0,9,Limerick,2,14,9,20,0.472336673,0.117647059,0.527663327,1357,1376
10/31/20,Ulster GAA Football Senior Championship,Monaghan,1,17,Cavan,2,15,20,21,0.640442959,0.106666667,0.359557041,1598,1498
11/1/20,Connacht GAA Football Senior Championship,Leitrim,0,10,Mayo,2,15,10,21,0.172152707,0,0.827847293,1422,1694
11/1/20,Leinster GAA Football Senior Championship,Louth,1,7,Longford,1,9,10,12,0.376633069,0.101694915,0.623366931,1371,1459
11/1/20,Leinster GAA Football Senior Championship,Wexford,0,11,Wicklow,2,9,11,15,0.404939079,0.101694915,0.595060921,1339,1406
11/1/20,Leinster GAA Football Senior Championship,Offaly,3,14,Carlow,0,20,23,20,0.463675284,0.117647059,0.536324716,1422,1448
11/1/20,Munster GAA Football Senior Championship,Tipperary,2,11,Clare,1,11,17,14,0.431700831,0.117647059,0.568299169,1453,1500
11/1/20,Ulster GAA Football Senior Championship,Donegal,1,13,Tyrone,1,11,16,14,0.431485654,0.117647059,0.568514346,1647,1694
11/1/20,Ulster GAA Football Senior Championship,Derry,0,15,Armagh,0,17,15,17,0.386098492,0.101694915,0.613901508,1513,1593
11/7/20,Connacht GAA Football Senior Championship,Galway,0,0,Sligo,0,0,0,0,0.813952319,0.090909091,0.186047681,1599,1342
11/7/20,Leinster GAA Football Senior Championship,Westmeath,0,11,Dublin,0,22,11,22,0.137626542,0,0.862373458,1535,1854
11/7/20,Munster GAA Football Senior Championship,Limerick,2,11,Tipperary,1,15,17,18,0.398865021,0.101694915,0.601134979,1393,1465
11/7/20,Ulster GAA Football Senior Championship,Cavan,0,13,Antrim,0,9,13,9,0.628008212,0.106666667,0.371991788,1509,1418
11/8/20,Connacht GAA Football Senior Championship,Roscommon,0,13,Mayo,1,16,13,19,0.292253674,0.122807018,0.707746326,1547,1701
11/8/20,Leinster GAA Football Senior Championship,Longford,1,14,Laois,1,16,17,19,0.420571547,0.101694915,0.579428453,1466,1522
11/8/20,Leinster GAA Football Senior Championship,Wicklow,0,7,Meath,7,14,7,35,0.350290319,0.068493151,0.649709681,1415,1523
11/8/20,Leinster GAA Football Senior Championship,Kildare,0,20,Offaly,0,16,20,16,0.649305374,0.106666667,0.350694626,1541,1434
11/8/20,Munster GAA Football Senior Championship,Cork,1,12,Kerry,0,13,15,13,0.23796699,0.035714286,0.76203301,1535,1737
11/8/20,Ulster GAA Football Senior Championship,Fermanagh,0,11,Down,1,15,11,18,0.431150668,0.117647059,0.568849332,1425,1473
11/14/20,Ulster GAA Football Senior Championship,Donegal,1,22,Armagh,0,13,25,13,0.580856339,0.057377049,0.419143661,1657,1601
11/15/20,Connacht GAA Football Senior Championship,Galway,0,13,Mayo,0,14,13,14,0.340423357,0.068493151,0.659576643,1594,1709
11/15/20,Leinster GAA Football Senior Championship,Meath,5,9,Kildare,0,15,24,15,0.498171234,0.105990783,0.501828766,1548,1549
11/15/20,Leinster GAA Football Senior Championship,Dublin,2,23,Laois,0,7,29,7,0.86963815,0,0.13036185,1859,1530
11/15/20,Ulster GAA Football Senior Championship,Cavan,1,14,Down,1,13,17,16,0.544896661,0.068322981,0.455103339,1517,1486
11/21/20,Leinster GAA Football Senior Championship,Dublin,3,21,Meath,0,9,30,9,0.851145455,0,0.148854545,1867,1564
11/22/20,Munster GAA Football Senior Championship,Cork,0,14,Tipperary,0,17,14,17,0.610906926,0.057377049,0.389093074,1550,1471
11/22/20,Ulster GAA Football Senior Championship,Cavan,1,13,Donegal,0,12,16,12,0.298055773,0.122807018,0.701944227,1525,1674
12/5/20,GAA Football All-Ireland Senior Championship,Cavan,0,12,Dublin,1,24,12,27,0.127262006,0,0.872737994,1541,1875
12/6/20,GAA Football All-Ireland Senior Championship,Mayo,5,20,Tipperary,3,13,35,22,0.790098131,0.090909091,0.209901869,1715,1484
12/19/20,GAA Football All-Ireland Senior Championship,Dublin,2,14,Mayo,0,15,20,15,0.713023332,0.056603774,0.286976668,1881,1723
5/15/21,Allianz Football League Roinn 1,Kerry,4,21,Galway,0,11,33,11,0.685024853,0.056603774,0.314975147,1723,1588
5/15/21,Allianz Football League Roinn 1,Tyrone,0,16,Donegal,0,18,16,18,0.537497,0.068322981,0.462503,1684,1658
5/15/21,Allianz Football League Roinn 2,Mayo,2,21,Down,1,11,27,14,0.797222061,0.090909091,0.202777939,1716,1478
5/15/21,Allianz Football League Roinn 2,Cork,0,14,Kildare,2,12,14,18,0.506754667,0.105990783,0.493245333,1537,1532
5/15/21,Allianz Football League Roinn 3,Longford,0,5,Derry,0,21,5,21,0.432178708,0.117647059,0.567821292,1458,1505
5/15/21,Allianz Football League Roinn 3,Limerick,1,13,Tipperary,0,14,16,14,0.374590753,0.068493151,0.625409247,1387,1476
5/15/21,Allianz Football League Roinn 3,Fermanagh,0,15,Cavan,0,14,15,14,0.330552606,0.068493151,0.669447394,1413,1535
5/15/21,Allianz Football League Roinn 4,Louth,3,8,Antrim,1,15,17,18,0.435729199,0.117647059,0.564270801,1364,1409
5/15/21,Allianz Football League Roinn 4,Waterford,0,10,Carlow,3,16,10,25,0.324517568,0.122807018,0.675482432,1309,1437
5/16/21,Allianz Football League Roinn 1,Roscommon,0,16,Dublin,1,22,16,25,0.118201104,0,0.881798896,1539,1888
5/16/21,Allianz Football League Roinn 1,Monaghan,1,12,Armagh,1,16,15,19,0.504016407,0.105990783,0.495983593,1587,1584
5/16/21,Allianz Football League Roinn 2,Meath,0,16,Westmeath,0,15,16,15,0.536333388,0.068322981,0.463666612,1556,1530
5/16/21,Allianz Football League Roinn 2,Clare,1,16,Laois,0,12,19,12,0.452044037,0.117647059,0.547955963,1489,1522
5/16/21,Allianz Football League Roinn 3,Wicklow,1,10,Offaly,1,14,13,17,0.449532036,0.117647059,0.550467964,1390,1426
5/16/21,Allianz Football League Roinn 4,Sligo,2,19,Leitrim,0,18,25,18,0.402782214,0.101694915,0.597217786,1347,1415
5/22/21,Allianz Football League Roinn 1,Donegal,1,20,Monaghan,4,11,23,23,0.629717051,0.106666667,0.370282949,1668,1575
5/22/21,Allianz Football League Roinn 1,Armagh,2,10,Tyrone,2,15,16,21,0.39024036,0.101694915,0.60975964,1596,1673
5/22/21,Allianz Football League Roinn 2,Westmeath,2,12,Mayo,0,21,18,21,0.238363251,0.035714286,0.761636749,1522,1724
5/22/21,Allianz Football League Roinn 2,Laois,0,10,Cork,2,12,10,18,0.472338835,0.117647059,0.527661165,1506,1525
5/22/21,Allianz Football League Roinn 3,Offaly,0,16,Limerick,1,11,16,14,0.553818553,0.068322981,0.446181447,1436,1398
5/22/21,Allianz Football League Roinn 3,Tipperary,2,12,Wicklow,1,12,18,15,0.618043403,0.057377049,0.381956597,1464,1380
5/22/21,Allianz Football League Roinn 3,Derry,5,13,Fermanagh,0,9,28,9,0.642244098,0.106666667,0.357755902,1526,1424
5/22/21,Allianz Football League Roinn 3,Cavan,1,19,Longford,1,13,22,16,0.62160539,0.057377049,0.37839461,1524,1438
5/22/21,Allianz Football League Roinn 4,Wexford,0,18,Waterford,2,13,18,19,0.550646502,0.068322981,0.449353498,1330,1295
5/23/21,Allianz Football League Roinn 1,Dublin,4,9,Kerry,1,18,21,21,0.704226333,0.056603774,0.295773667,1892,1742
5/23/21,Allianz Football League Roinn 1,Galway,2,16,Roscommon,1,13,22,16,0.548860279,0.068322981,0.451139721,1569,1535
5/23/21,Allianz Football League Roinn 2,Kildare,0,13,Clare,1,13,13,16,0.556604135,0.068322981,0.443395865,1544,1504
5/23/21,Allianz Football League Roinn 2,Down,0,14,Meath,2,15,14,21,0.368326248,0.068493151,0.631673752,1470,1564
5/23/21,Allianz Football League Roinn 4,Leitrim,0,10,Louth,0,19,10,19,0.559047038,0.068322981,0.440952962,1398,1357
5/23/21,Allianz Football League Roinn 4,Antrim,3,13,Sligo,3,12,22,21,0.574684165,0.068322981,0.425315835,1416,1364
5/29/21,Allianz Football League Roinn 1,Armagh,1,16,Donegal,1,16,19,19,0.387325973,0.101694915,0.612674027,1586,1666
5/29/21,Allianz Football League Roinn 1,Tyrone,0,14,Monaghan,0,14,14,14,0.647634527,0.106666667,0.352365473,1683,1577
5/29/21,Allianz Football League Roinn 3,Cavan,2,11,Derry,1,16,17,19,0.484806757,0.105990783,0.515193243,1534,1545
5/29/21,Allianz Football League Roinn 3,Fermanagh,1,15,Longford,0,18,18,18,0.467886345,0.117647059,0.532113655,1405,1427
5/29/21,Allianz Football League Roinn 3,Offaly,1,17,Tipperary,1,12,20,15,0.46082342,0.117647059,0.53917658,1444,1472
5/29/21,Allianz Football League Roinn 3,Wicklow,1,12,Limerick,2,19,15,25,0.474308128,0.117647059,0.525691872,1372,1390
5/29/21,Allianz Football League Roinn 4,Carlow,2,12,Wexford,2,11,18,17,0.679574507,0.056603774,0.320425493,1451,1321
5/30/21,Allianz Football League Roinn 1,Roscommon,1,12,Kerry,2,15,15,21,0.21844837,0.0625,0.78155163,1523,1745
5/30/21,Allianz Football League Roinn 1,Galway,1,15,Dublin,2,16,18,22,0.145459648,0,0.854540352,1582,1889
5/30/21,Allianz Football League Roinn 2,Mayo,3,17,Meath,2,12,26,18,0.709439284,0.056603774,0.290560716,1729,1574
5/30/21,Allianz Football League Roinn 2,Westmeath,1,9,Down,0,13,12,13,0.583154813,0.057377049,0.416845187,1517,1459
5/30/21,Allianz Football League Roinn 2,Laois,1,8,Kildare,2,18,11,24,0.441536584,0.117647059,0.558463416,1491,1532
5/30/21,Allianz Football League Roinn 2,Clare,1,18,Cork,0,22,21,22,0.465746763,0.117647059,0.534253237,1516,1540
5/30/21,Allianz Football League Roinn 4,Antrim,2,17,Leitrim,1,19,23,22,0.563239139,0.068322981,0.436760861,1424,1380
5/30/21,Allianz Football League Roinn 4,Louth,3,18,Sligo,1,14,27,17,0.526229449,0.068322981,0.473770551,1375,1357
6/12/21,Allianz Football League Roinn 1,Tyrone,1,13,Kerry,6,16,16,34,0.401169982,0.101694915,0.598830018,1681,1751
6/12/21,Allianz Football League Roinn 1,Donegal,1,14,Dublin,1,18,17,21,0.211622551,0.0625,0.788377449,1664,1893
6/12/21,Allianz Football League Roinn 2,Cork,3,22,Westmeath,0,25,31,25,0.557775594,0.068322981,0.442224406,1548,1508
6/12/21,Allianz Football League Roinn 2,Down,2,19,Laois,2,12,25,18,0.493845513,0.105990783,0.506154487,1469,1473
6/12/21,Allianz Football League Roinn 3,Cavan,0,18,Wicklow,3,11,18,20,0.726125951,0,0.273874049,1525,1356
6/12/21,Allianz Football League Roinn 3,Derry,0,17,Limerick,0,13,17,13,0.700129481,0.056603774,0.299870519,1554,1407
6/12/21,Allianz Football League Roinn 3,Offaly,1,14,Fermanagh,0,12,17,12,0.574808102,0.068322981,0.425191898,1458,1406
6/12/21,Allianz Football League Roinn 4,Carlow,1,15,Louth,1,23,18,26,0.592175298,0.057377049,0.407824702,1457,1392
6/13/21,Allianz Football League Roinn 1,Armagh,1,17,Roscommon,0,11,20,11,0.600103908,0.057377049,0.399896092,1588,1517
6/13/21,Allianz Football League Roinn 1,Monaghan,1,21,Galway,2,17,24,23,0.501971157,0.105990783,0.498028843,1580,1578
6/13/21,Allianz Football League Roinn 2,Clare,2,18,Mayo,2,22,24,28,0.210076233,0.0625,0.789923767,1508,1738
6/13/21,Allianz Football League Roinn 2,Kildare,1,14,Meath,0,14,17,14,0.478639309,0.105990783,0.521360691,1550,1565
6/13/21,Allianz Football League Roinn 3,Longford,1,13,Tipperary,0,9,16,9,0.455058989,0.117647059,0.544941011,1427,1458
6/13/21,Allianz Football League Roinn 4,Waterford,0,11,Antrim,1,15,11,18,0.324706797,0.122807018,0.675293203,1304,1431
6/13/21,Allianz Football League Roinn 4,Sligo,0,9,Wexford,2,15,9,21,0.536346834,0.068322981,0.463653166,1340,1315
6/19/21,Allianz Football League Roinn 3,Derry,0,21,Offaly,1,6,21,9,0.629642477,0.106666667,0.370357523,1561,1469
6/26/21,Connacht GAA Football Senior Championship,Sligo,0,12,Mayo,3,23,12,32,0.080263707,0,0.919736293,1319,1743
6/26/21,Munster GAA Football Senior Championship,Limerick,4,18,Waterford,0,12,30,12,0.646940277,0.106666667,0.353059723,1400,1294
6/26/21,Munster GAA Football Senior Championship,Kerry,3,22,Clare,1,11,31,14,0.823577793,0.090909091,0.176422207,1771,1503
6/27/21,Leinster GAA Football Senior Championship,Offaly,3,19,Louth,0,19,28,19,0.563039699,0.068322981,0.436960301,1454,1410
6/27/21,Leinster GAA Football Senior Championship,Wicklow,0,14,Wexford,2,11,14,17,0.547849443,0.068322981,0.452150557,1369,1336
6/27/21,Leinster GAA Football Senior Championship,Carlow,2,13,Longford,0,25,19,25,0.493398502,0.105990783,0.506601498,1438,1443
6/27/21,Ulster GAA Football Senior Championship,Down,1,12,Donegal,2,25,15,31,0.266900993,0.035714286,0.733099007,1484,1659
7/3/21,Ulster GAA Football Senior Championship,Monaghan,1,21,Fermanagh,0,14,24,14,0.752478849,0,0.247521151,1588,1395
7/4/21,Connacht GAA Football Senior Championship,Roscommon,0,12,Galway,2,11,12,17,0.406555018,0.101694915,0.593444982,1504,1570
7/4/21,Leinster GAA Football Senior Championship,Laois,1,10,Westmeath,3,20,13,29,0.447012875,0.117647059,0.552987125,1459,1496
7/4/21,Leinster GAA Football Senior Championship,Meath,4,22,Longford,0,12,34,12,0.637573908,0.106666667,0.362426092,1554,1456
7/4/21,Leinster GAA Football Senior Championship,Wexford,0,7,Dublin,0,15,7,15,0.040471838,0,0.959528162,1347,1897
7/4/21,Leinster GAA Football Senior Championship,Kildare,1,15,Offaly,0,13,18,13,0.630322827,0.106666667,0.369677173,1561,1469
7/4/21,Ulster GAA Football Senior Championship,Armagh,4,15,Antrim,0,14,27,14,0.715828644,0.056603774,0.284171356,1601,1441
7/10/21,Munster GAA Football Senior Championship,Limerick,0,11,Cork,1,16,11,19,0.306203028,0.122807018,0.693796972,1418,1560
7/10/21,Munster GAA Football Senior Championship,Tipperary,1,8,Kerry,1,19,11,22,0.125551517,0,0.874448483,1442,1780
7/10/21,Ulster GAA Football Senior Championship,Tyrone,1,18,Cavan,0,13,21,13,0.702645896,0.056603774,0.297354104,1661,1511
7/11/21,Connacht GAA Football Senior Championship,Mayo,5,20,Leitrim,0,11,35,11,0.896705696,0,0.103294304,1748,1372
7/11/21,Ulster GAA Football Senior Championship,Donegal,0,16,Derry,0,15,16,15,0.635469116,0.106666667,0.364530884,1672,1575
